poster_id,post_id,nums_category_img,post_date,post_like,post_collect
5c8619ef000000001200ce8b,65d740fc000000000b016c1c,4,2024-02-22,360,78
5e22c3c400000000010035cd,65c38cd7000000001100c541,6,02-07,647,64
5e22c3c400000000010035cd,65c38cd7000000001100c541,6,02-07,648,64
56f251ba84edcd43cfdf02bd,658e3a33000000001000fd8b,1,2023-12-29,341,117
5a64c0eb11be1073e8af1783,659e61970000000013034171,13,2024-01-10,756,208
5f508e2c0000000001004fbd,656165c000000000320002f6,9,2023-11-25,207,78
5f508e2c0000000001004fbd,656165c000000000320002f6,9,2023-11-25,207,78
5a90ffbb4eacab63db46b5d2,66680148000000000d00e4ef,13,2024-06-11,47,5
623d30e80000000021022a71,66136c6d000000001a00f3e2,1,2024-04-08,103,31
5caa38950000000017011f30,65f03bd10000000014006178,18,03-12,47,5
5adb2cd411be10440df6082b,65a296700000000012007fee,9,2024-01-13,432,138
611a869b00000000010095f7,66570d7b000000001303e60c,0,05-29,143,48
620c6fea000000000202187f,64f5bc56000000001e03fbb5,19,2023-09-04,251,173
620c6fea000000000202187f,64f5bc56000000001e03fbb5,19,2023-09-04,251,173
59c45f1651783a6ea41a9e63,655b4937000000003103da78,7,2023-11-20,148,29
557145655894461bcb42d8a6,6630decb000000001e030d8e,18,04-30,208,67
5e5a82140000000001002551,65758def000000000901c418,17,2023-12-27,1931,719
5e5a82140000000001002551,65758def000000000901c418,17,2023-12-27,1931,719
5e5a82140000000001002551,65758def000000000901c418,17,2023-12-27,1931,719
5e5a82140000000001002551,65758def000000000901c418,17,2023-12-27,1931,719
5e5a82140000000001002551,65758def000000000901c418,17,2023-12-27,1931,719
6118fda0000000002002f129,659637c9000000001a00212f,16,01-04,7802,1027
5f26ccba000000000100a41e,663dea50000000001e01daf3,12,05-10,57,69
5f14169e000000000101c5a1,65ed951e00000000130266ba,17,03-16,868,322
5806112c6a6a6922b55766cf,65afa7200000000011008d13,10,2024-01-23,229,92
5adb2cd411be10440df6082b,64afebab000000002f024dc8,19,2023-07-13,10,10
5f26ccba000000000100a41e,6561c3040000000033008c02,5,2023-11-25,54,65
633719b8000000001901e578,64a691ed0000000016025486,5,2023-07-06,1000,10
5ba5164dabaa330001343d3d,65c61283000000001100f237,2,2024-02-09,1934,90
5e5a82140000000001002551,66474d91000000001500b3f1,19,05-17,10,10
5e5a82140000000001002551,66474d91000000001500b3f1,19,05-17,675,320
5e5a82140000000001002551,66474d91000000001500b3f1,19,05-17,675,320
5e5a82140000000001002551,66474d91000000001500b3f1,19,05-17,676,320
5e5a82140000000001002551,66474d91000000001500b3f1,19,05-17,676,320
5e9a794c0000000001006165,65b393c7000000001100dad5,14,2024-01-26,12452,4047
5a0b08434eacab5774bde2a0,65a9085a000000002b019f40,19,02-04,180,106
60e91c90000000000100550c,6644c73d000000001e0250ad,12,05-15,168,47
60e91c90000000000100550c,6644c73d000000001e0250ad,12,05-15,168,47
59c45f1651783a6ea41a9e63,664ebde80000000014018c5c,3,05-23,808,268
59c45f1651783a6ea41a9e63,664ebde80000000014018c5c,3,05-23,808,268
585fad3b6a6a6904516d5795,65aa6836000000002d00164a,5,01-19,96,18
5a90ffbb4eacab63db46b5d2,660d0815000000001a00e660,13,2024-04-03,63,6
5e9a794c0000000001006165,65e49b3e000000000b00d0e7,14,2024-03-03,10,10
5adb2cd411be10440df6082b,654e3d560000000033003dd0,7,2023-11-10,242,92
61a11e3b0000000010007341,6640c0ad000000001e02c30c,18,05-21,259,34
5f508e2c0000000001004fbd,6522295c000000001f007183,9,2023-11-06,816,447
5f508e2c0000000001004fbd,6522295c000000001f007183,9,2023-11-06,816,447
5a0b08434eacab5774bde2a0,660e76a4000000001a017c15,19,04-04,27,19
59d8ab4f20e88f505304db50,65f45603000000001203feed,18,2024-03-15,258,31
599254975e87e71a3c28178b,64c39e8e000000001701b9bc,18,2023-07-29,71,25
5e9a794c0000000001006165,65d4aaf6000000000b021318,14,2024-02-20,9218,2490
5f508e2c0000000001004fbd,64fe8524000000001e0307bc,9,2023-09-12,334,140
5f508e2c0000000001004fbd,64fe8524000000001e0307bc,9,2023-09-12,334,140
5e9a794c0000000001006165,64fd72310000000016032348,1,2023-09-10,41,10
633719b8000000001901e578,65c75eb8000000000c007f6d,4,02-10,1404,270
5af708c46b58b762b233036e,6626549a000000000401b285,18,06-06,120,44
585fad3b6a6a6904516d5795,657ae48c000000003403c43b,18,2023-12-14,151,88
5cd5729b00000000170251ef,663a21d7000000001e0380ef,7,05-08,270,82
585fad3b6a6a6904516d5795,664c1063000000001401a09f,5,05-21,361,211
5b5fec9a6b58b711681c438a,662c8b6c000000000d0301c2,6,04-27,499,65
5f508e2c0000000001004fbd,65631e06000000003202a313,15,2023-11-26,67,18
5f508e2c0000000001004fbd,65631e06000000003202a313,15,2023-11-26,67,18
589abaad5e87e707ae22ede1,65b9c365000000000702a412,9,01-31,4586,462
5806112c6a6a6922b55766cf,665470ae000000001500940a,12,2024-05-27,405,178
5806112c6a6a6922b55766cf,665470ae000000001500940a,12,2024-05-27,405,178
5a43b99911be100bd3d91f75,66561db50000000015011376,2,05-29,114,45
5b213b88e8ac2b7fb64ab930,6598bf4c00000000120067d0,1,01-06,35,6
5b66e1719c7520000120081a,665341fc0000000015012ba4,6,05-26,396,208
5b66e1719c7520000120081a,665341fc0000000015012ba4,6,05-26,396,208
5a0b08434eacab5774bde2a0,65d87c870000000007007ecd,6,03-01,9147,1882
5c4781500000000011014557,6658045e0000000016011ae8,9,05-30,1325,129
5c4781500000000011014557,6658045e0000000016011ae8,9,05-30,1000,10
5e0ca3d0000000000100b898,6653306c0000000014018b12,19,05-26,599,262
5e5a82140000000001002551,64dcd92f00000000100332bf,17,2023-08-28,408,222
5e5a82140000000001002551,64dcd92f00000000100332bf,17,2023-08-28,408,222
5ec499e00000000001003861,657443f7000000003802c705,12,2023-12-09,10,10
5c6b855d000000001203cfb1,6649eac1000000001401b67d,18,05-19,83,23
5c6b855d000000001203cfb1,6649eac1000000001401b67d,18,05-19,83,23
5f76605c000000000100903d,6660537d000000000f00e413,19,06-05,64,32
583ad5e182ec391d786dc0ae,65dc8b34000000000b014d21,7,02-26,673,244
583ad5e182ec391d786dc0ae,65dc8b34000000000b014d21,7,02-26,673,244
5c12024e51783a1d10e9346b,65dde6cd000000000b021376,9,2024-02-27,1386,906
620c6fea000000000202187f,6572f10f000000003802fb77,19,2023-12-08,1220,644
5f26ccba000000000100a41e,657180ed00000000090250df,5,2023-12-07,30,31
620c6fea000000000202187f,65e6f0050000000004003cef,2,2024-03-05,313,202
60cc909f000000002002bd9f,64c39d25000000001701aebf,5,2023-07-28,10,10
623d30e80000000021022a71,65ea8da3000000000400162d,9,2024-03-08,243,111
625103ab0000000021024b6e,64abd4d0000000002301f44a,9,2023-07-10,2307,291
61a11e3b0000000010007341,664b4e17000000001303ef8b,18,05-20,260,54
585f34c65e87e77762b68116,65895ba300000000180283f8,10,2023-12-26,76,25
583ad5e182ec391d786dc0ae,6569696b00000000060200e1,2,2023-12-01,4281,1585
5f6f5a59000000000101ea55,665c3bc100000000150099c2,4,06-02,200,41
5f6f5a59000000000101ea55,665c3bc100000000150099c2,4,06-02,200,41
5a0b08434eacab5774bde2a0,6655af1e0000000014019052,2,05-28,327,169
585fad3b6a6a6904516d5795,66442df2000000001e031054,3,05-15,10,10
5a90ffbb4eacab63db46b5d2,660e5331000000001a0108e4,6,2024-04-04,64,5
5806112c6a6a6922b55766cf,6566db1200000000320369b7,13,2023-11-29,164,54
5f508e2c0000000001004fbd,65b9c19c000000002c02aca3,9,01-31,10,10
5f508e2c0000000001004fbd,65b9c19c000000002c02aca3,9,01-31,106,15
62a2bf88000000001b026e10,6596212900000000120037f6,1,01-04,10,10
5a43b99911be100bd3d91f75,665372ed000000000c018e8d,7,05-27,626,293
599254975e87e71a3c28178b,6606ada1000000001a010f0e,6,03-29,565,180
546a9583d6e4a974a7ee2261,6625f5030000000001030ca8,9,04-23,351,37
5c8040bf0000000010036624,65d31fd7000000000b018997,0,03-08,431,94
5a43b99911be100bd3d91f75,6663e81c0000000015009798,18,06-13,1181,460
5a43b99911be100bd3d91f75,6663e81c0000000015009798,18,06-13,1180,460
5c8619ef000000001200ce8b,6640b3ee000000001e018f83,4,2024-05-12,10,10
5c8619ef000000001200ce8b,6640b3ee000000001e018f83,4,2024-05-12,10,10
5f508e2c0000000001004fbd,6578292c0000000038024974,9,2023-12-12,376,169
585fad3b6a6a6904516d5795,6654043600000000160136f3,13,05-27,90,28
5f508e2c0000000001004fbd,6584faeb000000001502c48d,9,2023-12-22,65,19
633719b8000000001901e578,6542279e000000000403bc78,0,2023-11-09,330,82
5f26ccba000000000100a41e,64f983bb000000001e03e665,12,2023-09-07,222,311
633719b8000000001901e578,660feae8000000001b00acec,0,04-05,10,10
5c8619ef000000001200ce8b,6644a4b9000000001e020b88,4,2024-05-15,10,10
5c8619ef000000001200ce8b,6644a4b9000000001e020b88,4,2024-05-15,344,111
585fad3b6a6a6904516d5795,66233bab000000000103133c,18,04-20,122,20
5f76605c000000000100903d,65e70982000000000b00ccf7,9,03-05,252,135
5a43b99911be100bd3d91f75,664cbbb600000000150085da,2,05-21,4570,1961
5c8619ef000000001200ce8b,66571b46000000000f00f3e4,13,2024-05-29,10,10
5c8619ef000000001200ce8b,66571b46000000000f00f3e4,13,2024-05-29,150,42
5a43b99911be100bd3d91f75,6649e90e0000000015013af3,7,05-19,975,392
5f26ccba000000000100a41e,652267bf000000001a0147d5,5,2023-10-08,128,179
6118fda0000000002002f129,65fba8d0000000001203d693,16,03-21,995,133
5c8619ef000000001200ce8b,65f197300000000013027167,13,2024-03-13,509,123
5c8619ef000000001200ce8b,65f197300000000013027167,13,2024-03-13,10,10
60cc909f000000002002bd9f,6600c5f30000000014004155,7,03-25,280,144
5806112c6a6a6922b55766cf,64ccc6450000000012018316,10,2023-08-04,3999,1646
6118fda0000000002002f129,65b9f14b000000000702aa6d,16,01-31,596,53
5b1784e14eacab745ed575d1,65705ab70000000009027980,19,2023-12-06,1729,285
5a0b08434eacab5774bde2a0,65ddb1b6000000000102b6a5,6,03-01,205,38
5e9a794c0000000001006165,659cd722000000001001201a,14,2024-01-09,79,35
633719b8000000001901e578,64d21db9000000001201e282,13,2023-08-08,111,41
5806112c6a6a6922b55766cf,6659e110000000001303d6db,10,2024-05-31,283,95
5806112c6a6a6922b55766cf,6659e110000000001303d6db,10,2024-05-31,283,95
5e22c3c400000000010035cd,648300f9000000001300922e,6,2023-06-09,472,156
5ba5164dabaa330001343d3d,65b62a1d000000001100b2e8,3,2024-01-28,1395,117
5b77d7c4b1a98100018bf34c,665473e30000000015010454,6,05-27,855,215
5806112c6a6a6922b55766cf,65a7e034000000002802a2ec,10,2024-01-17,581,286
5e7658480000000001003b07,64ff00470000000013028f6c,11,2023-09-11,492,53
5e5a82140000000001002551,66373f01000000001e01b374,9,05-05,388,104
5e5a82140000000001002551,66373f01000000001e01b374,9,05-05,388,104
5e5a82140000000001002551,66373f01000000001e01b374,9,05-05,388,104
5adb2cd411be10440df6082b,66279b6d000000001c0057cb,2,2024-04-23,314,148
5e5a82140000000001002551,6485c4b90000000013004c62,17,2023-06-11,138,67
5e9a794c0000000001006165,652cd922000000002101c352,14,2023-10-16,76,22
5806112c6a6a6922b55766cf,6648b09b000000001500afa1,10,2024-05-18,136,34
5806112c6a6a6922b55766cf,6648b09b000000001500afa1,10,2024-05-18,10,10
5e5a82140000000001002551,64ba656d000000000a01b42f,17,2023-07-21,6436,3224
5e5a82140000000001002551,64ba656d000000000a01b42f,17,2023-07-21,6438,3225
60a626400000000001006e8f,64c368d9000000000800f803,11,2023-07-28,1711,238
5a43b99911be100bd3d91f75,66460fef000000001e02c898,19,05-16,203,83
5a64c0eb11be1073e8af1783,664f26e6000000001303fd5a,13,2024-05-23,10,10
5a0b08434eacab5774bde2a0,65ab9243000000002c029ddd,16,01-20,273,112
62a2bf88000000001b026e10,662c6c1a00000000030205ae,2,04-27,155,80
5bff629951783a4c04d3cb3a,662b8b31000000001c0061e7,7,2024-04-26,10,10
5b13bef4e8ac2b533d8abc6c,664c8cd3000000001601094d,10,06-01,29,9
5f508e2c0000000001004fbd,661d2202000000001a017862,9,04-15,123,54
5f508e2c0000000001004fbd,661d2202000000001a017862,9,04-15,123,55
5b13bef4e8ac2b533d8abc6c,66586b3c000000001401ae3f,7,06-01,97,28
5c6b855d000000001203cfb1,6630df3a000000001e0316a6,1,05-02,52,16
5c6b855d000000001203cfb1,6630df3a000000001e0316a6,1,05-02,52,16
5e5a82140000000001002551,64ad24c4000000001c00e4b8,17,2023-07-12,420,250
5e5a82140000000001002551,64ad24c4000000001c00e4b8,17,2023-07-12,420,250
5c8619ef000000001200ce8b,661bcb080000000004018680,4,2024-04-14,137,38
5c8619ef000000001200ce8b,661bcb080000000004018680,4,2024-04-14,137,38
5adb2cd411be10440df6082b,65df1fcb000000000b020147,1,2024-02-28,230,107
620c6fea000000000202187f,65082976000000001e030e3b,2,2023-09-18,281,166
620c6fea000000000202187f,65082976000000001e030e3b,2,2023-09-18,281,166
5a445d1bdb2e602baaf82ac6,65a9020b0000000029031d69,17,01-20,1000,10
5e9a794c0000000001006165,661f46460000000003023157,14,2024-04-17,6699,2696
60e91c90000000000100550c,660185840000000012036876,0,03-25,64,15
62a2bf88000000001b026e10,661f47dc000000001c007dae,2,04-17,69,17
5eccd4e30000000001007438,65a4db1c000000001303730f,18,01-15,287,4
5adb2cd411be10440df6082b,64c919df0000000012018e9d,7,2023-08-01,101,37
5d74d75f0000000001005a3d,661d1290000000001a010d3e,6,2024-04-15,722,140
5a90ffbb4eacab63db46b5d2,661e83240000000001007780,13,2024-04-16,53,6
5806112c6a6a6922b55766cf,65f4280c0000000012032c31,13,2024-03-15,212,96
5806112c6a6a6922b55766cf,65f4280c0000000012032c31,13,2024-03-15,212,96
5a0b08434eacab5774bde2a0,65d079700000000007027ffe,4,02-17,43,18
5c8619ef000000001200ce8b,664de1a7000000000c01b7bb,4,2024-05-22,973,309
5c8619ef000000001200ce8b,664de1a7000000000c01b7bb,4,2024-05-22,972,309
64a00356000000002503556e,65af73940000000011011692,8,01-23,738,87
5a99145fe8ac2b34ff04eedb,6600c891000000001203d992,6,03-25,271,41
5e5a82140000000001002551,6630bde1000000001e0226af,13,04-30,1390,587
5e5a82140000000001002551,6630bde1000000001e0226af,13,04-30,1391,587
5e5a82140000000001002551,6630bde1000000001e0226af,13,04-30,1391,587
59c45f1651783a6ea41a9e63,654a1d94000000001e0239b9,3,2023-11-07,159,48
5e5a82140000000001002551,6485c4b90000000013004c62,17,2023-06-11,138,67
5d74d75f0000000001005a3d,664de0230000000005005c90,19,2024-05-23,411,26
5dcf780900000000010042ef,66598b280000000005007227,6,05-31,256,38
5dcf780900000000010042ef,66598b280000000005007227,6,05-31,256,38
5d74d75f0000000001005a3d,6506db19000000001e030bef,6,2023-09-17,126,8
585fad3b6a6a6904516d5795,663df7e2000000001e033dd0,3,05-10,189,52
60e91c90000000000100550c,6631a6a0000000001e018690,15,05-01,139,26
5a90ffbb4eacab63db46b5d2,6666f19d0000000006006c8f,18,2024-06-10,52,8
583ad5e182ec391d786dc0ae,66435a30000000001e02216c,2,05-29,219,83
583ad5e182ec391d786dc0ae,66435a30000000001e02216c,2,05-29,219,83
583ad5e182ec391d786dc0ae,66435a30000000001e02216c,2,05-29,219,83
59c45f1651783a6ea41a9e63,651bfea2000000001e02b344,12,2023-10-03,699,188
589abaad5e87e707ae22ede1,65e6fdeb000000000400375d,9,03-05,11520,824
5e5a82140000000001002551,65576dde000000003300558e,19,2023-11-17,1821,1275
5e5a82140000000001002551,65576dde000000003300558e,19,2023-11-17,1000,1000
5e5a82140000000001002551,65576dde000000003300558e,19,2023-11-17,1000,1000
5e5a82140000000001002551,65576dde000000003300558e,19,2023-11-17,1821,1275
5e5a82140000000001002551,65576dde000000003300558e,19,2023-11-17,1821,1275
5f14169e000000000101c5a1,65349f81000000002202e229,17,2023-10-22,608,310
5a64c0eb11be1073e8af1783,64e89845000000000b028c65,13,2023-08-25,106,33
5ba5164dabaa330001343d3d,65ab5a7f000000000f0363b0,3,2024-01-20,199853,42202
63b587c90000000026005571,663e08bf000000001e031b66,4,05-10,85,31
613f0c7e000000000201fbc9,659beaa6000000001e009699,6,01-09,246,17
5a90ffbb4eacab63db46b5d2,660fcc41000000001a0152c4,2,2024-04-05,177,21
5b34a5b3e8ac2b4fd24c16fc,6577ca4700000000380343e7,6,2023-12-12,60,10
633719b8000000001901e578,64e9e6da0000000012019e2a,4,2023-08-26,329,79
5b213b88e8ac2b7fb64ab930,665a90e9000000001303c071,17,06-01,29,6
5b213b88e8ac2b7fb64ab930,665a90e9000000001303c071,17,06-01,29,6
62a2bf88000000001b026e10,662f0ee6000000001c00a568,2,04-29,70,20
5c8619ef000000001200ce8b,65e70f7c000000000600fee9,13,2024-03-05,894,269
5a99145fe8ac2b34ff04eedb,6612268f000000001a00f5e4,2,04-07,230,34
60e91c90000000000100550c,663a2d14000000001e01ce75,5,05-07,10,10
5e22c3c400000000010035cd,650187a7000000001f03abbf,6,2023-09-14,1658,303
5e22c3c400000000010035cd,650187a7000000001f03abbf,6,2023-09-14,1000,10
60a626400000000001006e8f,64bfb644000000000c03631f,11,2023-07-25,1000,10
56f251ba84edcd43cfdf02bd,65f0266c0000000012036c03,1,03-13,90,31
5c6b855d000000001203cfb1,6583bb13000000003802cbde,1,2023-12-21,832,265
5ae7edabe8ac2b399c298fad,66422a08000000001e0348c0,18,05-14,507,61
59ed82fde8ac2b64a2dd3099,661f9a91000000001c007a97,18,04-17,5398,939
59c45f1651783a6ea41a9e63,65d1f28a00000000010283b7,3,02-18,416,236
5a0b08434eacab5774bde2a0,660d207f000000001a016446,6,04-03,15,6
585f34c65e87e77762b68116,649045490000000014025b4b,10,2023-06-19,143,72
5af708c46b58b762b233036e,661e6bda00000000010306cf,18,05-06,280,97
5e5a82140000000001002551,648b304c0000000012031a17,17,2023-06-15,10,10
5806112c6a6a6922b55766cf,64982f3f000000002702a2fd,12,2023-06-25,2363,1116
60a626400000000001006e8f,648974c7000000001101328a,11,2023-06-14,1750,276
62a2bf88000000001b026e10,6566acbc0000000032039835,1,2023-11-29,86,39
5ab286eae8ac2b13400089f8,664b2df00000000015011d63,2,05-20,374,113
62a2bf88000000001b026e10,65752cda0000000007008a1d,1,2023-12-10,28,7
60cc909f000000002002bd9f,654f6bf0000000003202c605,1,2023-11-11,121,68
5f01544f0000000001003041,64ef5d0e000000001e022108,8,2023-08-30,234,32
5f76605c000000000100903d,6637751e000000001e01d0df,9,05-05,10,10
620c6fea000000000202187f,651bf75e000000001d03a520,19,2023-10-03,357,207
5f4b7bc800000000010038e3,64f03803000000001f0360ef,4,2023-08-31,478,84
5a99145fe8ac2b34ff04eedb,661766df000000001a016dac,19,04-11,247,94
5c4781500000000011014557,65648dba00000000380372fb,16,01-19,309,28
625103ab0000000021024b6e,6499609d0000000011013380,9,2023-06-26,69588,10003
5806112c6a6a6922b55766cf,660d5da10000000004019122,7,2024-04-03,10,10
5806112c6a6a6922b55766cf,660d5da10000000004019122,7,2024-04-03,362,149
5ba5164dabaa330001343d3d,649d901b0000000013005464,4,2023-06-29,1000,10
5e22c3c400000000010035cd,65b3809700000000110117f1,19,01-26,10,10
5e22c3c400000000010035cd,65b3809700000000110117f1,19,01-26,329,65
5c4781500000000011014557,6608081c000000001a0115d5,16,03-30,594,54
5a90ffbb4eacab63db46b5d2,661cf39b000000001a013532,4,2024-04-15,513,114
5c8619ef000000001200ce8b,665db1fe000000000f00f871,13,2024-06-03,1519,241
5c8619ef000000001200ce8b,665db1fe000000000f00f871,13,2024-06-03,1540,245
620c6fea000000000202187f,659f596b000000000f01f1c9,1,2024-01-11,1051,512
620c6fea000000000202187f,659f596b000000000f01f1c9,1,2024-01-11,1051,512
5f14169e000000000101c5a1,663f5773000000001e01ce06,10,05-11,416,143
5a43b99911be100bd3d91f75,66545f220000000015012419,18,05-27,10,10
5c8619ef000000001200ce8b,66547c6d000000000c0186fa,4,2024-05-27,198,51
5c8619ef000000001200ce8b,66547c6d000000000c0186fa,4,2024-05-27,201,52
5a90ffbb4eacab63db46b5d2,662619580000000001006e53,2,2024-04-22,79,22
585fad3b6a6a6904516d5795,665841dc0000000005004930,4,05-30,133,47
620c6fea000000000202187f,64be5255000000001701b8de,2,2023-07-24,637,399
5e7658480000000001003b07,656dc28c000000000901cf61,11,2023-12-04,2846,139
585fad3b6a6a6904516d5795,6655c1740000000016011e0b,18,05-28,169,54
599254975e87e71a3c28178b,65215c55000000001e030f44,6,2023-10-07,2604,1275
5e9a794c0000000001006165,65d80d78000000000b00c3e3,14,2024-02-23,6553,2693
5f26ccba000000000100a41e,6643ff99000000001e02535c,5,05-15,142,277
5dcf780900000000010042ef,6662e2af000000000e031001,18,06-07,215,36
5dcf780900000000010042ef,6662e2af000000000e031001,18,06-07,215,36
5806112c6a6a6922b55766cf,65cf343e000000000b016973,10,2024-02-16,18272,7478
5806112c6a6a6922b55766cf,65cf343e000000000b016973,10,2024-02-16,18273,7478
5806112c6a6a6922b55766cf,6549cf59000000000403be5b,10,2023-11-07,350,135
5eb786fd00000000010069ac,66684a400000000006005972,15,06-11,10,10
5eb786fd00000000010069ac,66684a400000000006005972,15,06-11,82,18
63dd0343000000002601175c,6633ac1a000000001e030638,6,05-02,10,10
5c4781500000000011014557,66632835000000000d00efa4,16,06-12,459,39
5bff629951783a4c04d3cb3a,662ecfe2000000001c00952e,1,2024-04-29,621,143
5e9a794c0000000001006165,656bebb4000000000801eb13,14,2023-12-03,96,29
5adb2cd411be10440df6082b,6479da95000000001203c47e,19,2023-06-02,261,101
60e91c90000000000100550c,6577ba18000000000700ab5f,0,2023-12-12,632,162
5e5a82140000000001002551,64ef3283000000001d017958,2,2023-08-30,423,250
5e5a82140000000001002551,64ef3283000000001d017958,2,2023-08-30,10,10
5a0b08434eacab5774bde2a0,65f56b7d000000001202065d,19,03-16,18,9
63b587c90000000026005571,6641f502000000001e039056,4,05-13,229,96
585fad3b6a6a6904516d5795,6570721b0000000039033f97,3,2023-12-06,74,15
5f4b7bc800000000010038e3,64a67b1f0000000016026229,17,2023-07-06,28,5
5a90ffbb4eacab63db46b5d2,661e680f00000000010337cb,19,2024-04-16,54,11
5806112c6a6a6922b55766cf,6502c73f000000001302ceb2,12,2023-09-14,138,66
5a0b08434eacab5774bde2a0,6643747b000000001e03318d,18,05-15,76,40
60e91c90000000000100550c,657e5d020000000007009cc9,15,2023-12-17,55,13
62a2bf88000000001b026e10,6588f2f40000000009020e3c,1,2023-12-25,30,9
5adb2cd411be10440df6082b,64b33897000000001e01b37c,2,2023-07-16,351,212
5a43b99911be100bd3d91f75,664de08f000000001500af18,3,05-22,533,268
59c45f1651783a6ea41a9e63,65013128000000001e02fdff,3,2023-09-13,1102,309
5a0b08434eacab5774bde2a0,663f4616000000001e036f17,7,05-15,14,10
5a90ffbb4eacab63db46b5d2,66441736000000001e0352ab,19,2024-05-15,94,10
60a626400000000001006e8f,64dc54c9000000000b02b829,15,2023-08-16,1591,308
5c4781500000000011014557,658eafb7000000001d032b84,16,2023-12-29,934,118
5caa38950000000017011f30,65abc9a9000000000f037e97,0,01-20,58,2
620c6fea000000000202187f,649577c900000000110123ce,12,2023-06-23,417,233
5a844b14e8ac2b3e8d8a244a,6559b26f0000000033009edd,7,2023-11-19,496,149
5a844b14e8ac2b3e8d8a244a,6559b26f0000000033009edd,7,2023-11-19,496,149
64a00356000000002503556e,6647175c00000000150100c6,8,05-17,135,12
64a00356000000002503556e,6647175c00000000150100c6,8,05-17,135,12
60a626400000000001006e8f,6502be56000000001303d132,11,2023-09-14,999,198
63b587c90000000026005571,665702ab000000001601139b,18,05-29,87,36
5e9a794c0000000001006165,65bb0ec0000000001100eedb,14,2024-02-01,185,60
5f508e2c0000000001004fbd,65a744ee00000000290322c5,9,01-17,644,254
5f508e2c0000000001004fbd,65a744ee00000000290322c5,9,01-17,644,254
5f4b7bc800000000010038e3,65b0ac36000000002d0039ef,0,01-24,61,8
5f4b7bc800000000010038e3,65b0ac36000000002d0039ef,0,01-24,61,8
5f01544f0000000001003041,660d633a000000001b00c6fa,8,04-10,166,18
5e9a794c0000000001006165,64b94d61000000001201dbce,13,2023-07-20,1000,10
5f508e2c0000000001004fbd,665559e0000000001601380e,12,05-28,10,10
5f508e2c0000000001004fbd,665559e0000000001601380e,12,05-28,79,33
5f508e2c0000000001004fbd,665559e0000000001601380e,12,05-28,79,33
5e9a794c0000000001006165,65ff9b6e0000000013027b17,14,2024-03-24,549,180
5adb2cd411be10440df6082b,65766de50000000007009869,7,2023-12-11,281,126
60a626400000000001006e8f,650b071b000000001402539e,11,2023-09-20,1732,295
5934b4d850c4b4233b4ad659,66546a040000000005006fb6,18,05-28,89,18
5adb2cd411be10440df6082b,649afd1a0000000013007d6e,19,2023-06-27,295,165
5e7658480000000001003b07,65ccc76a000000000b00e6b1,11,02-14,1000,10
5b1784e14eacab745ed575d1,657c2c9d000000000901ba0f,9,2023-12-18,4007,766
5d74d75f0000000001005a3d,653a4a40000000001f035b88,6,2023-10-26,10,10
5a43b99911be100bd3d91f75,665b5d27000000000f00ede3,19,06-02,1248,580
5a64c0eb11be1073e8af1783,65bcc2b90000000011005d80,1,2024-02-02,3551,941
5f508e2c0000000001004fbd,65141d22000000001e020fe7,9,2023-09-27,199,109
5f508e2c0000000001004fbd,65141d22000000001e020fe7,9,2023-09-27,199,109
5b213b88e8ac2b7fb64ab930,65e04f95000000000b00feb1,1,02-29,69,17
5cd5729b00000000170251ef,664b588900000000160116e0,18,05-20,426,122
59c45f1651783a6ea41a9e63,656fed6c000000001502d56f,1,2023-12-06,332,127
583ad5e182ec391d786dc0ae,661a8903000000001b0097a5,7,04-22,520,202
583ad5e182ec391d786dc0ae,661a8903000000001b0097a5,7,04-22,520,202
5f4b7bc800000000010038e3,64df43f6000000001003036c,0,2023-08-18,43,11
623d30e80000000021022a71,65e3f62d0000000004000ddb,4,2024-03-03,274,144
5c12024e51783a1d10e9346b,6613de90000000001b00a590,9,2024-04-08,10,10
5f26ccba000000000100a41e,64fec90b000000001f004aab,12,2023-09-11,53,60
625103ab0000000021024b6e,651fd2df000000001d03b9e0,3,2023-10-06,24169,2472
5f508e2c0000000001004fbd,65029717000000001f037ce8,10,2023-09-14,10,10
633719b8000000001901e578,663e0316000000001e01ef5b,4,05-10,4364,1020
5f26ccba000000000100a41e,661c8b95000000001b012728,5,04-15,148,248
60e91c90000000000100550c,65e091b40000000003032816,0,02-29,238,62
63b587c90000000026005571,665c4ec2000000001401b018,4,06-02,655,247
6118fda0000000002002f129,65feb9ab000000000d00cebf,16,03-23,2477,304
589abaad5e87e707ae22ede1,64b4b39d000000002301f390,9,2023-07-17,1098,467
5f508e2c0000000001004fbd,6569574d000000003a00c963,9,2023-12-01,689,444
5f508e2c0000000001004fbd,6569574d000000003a00c963,9,2023-12-01,690,444
5934b4d850c4b4233b4ad659,66570bf30000000014018383,0,05-29,10,10
5adb2cd411be10440df6082b,664203ea000000001e022c36,19,2024-05-13,318,154
5adb2cd411be10440df6082b,64c8f3bc000000001700c9da,4,2023-08-01,717,313
620c6fea000000000202187f,6561cc92000000001100fe50,2,2023-11-25,705,334
620c6fea000000000202187f,6561cc92000000001100fe50,2,2023-11-25,705,334
6118fda0000000002002f129,660cb338000000001a015fe6,16,04-14,1993,300
5cb955be000000001103677c,6640135b000000001e02cf9f,10,05-12,10,10
5c4781500000000011014557,654b61010000000032029ce9,16,2023-11-08,7740,868
5e525058000000000100363d,66168ac0000000001b00b19b,18,04-10,231,12
