poster_id,post_id,nums_category_img,post_date,post_like,post_collect,count,total,proportion
60a626400000000001006e8f,65a504be0000000012005045,11,01-15,4012,893,202.0,4745.0,0.0425711275026343
5806112c6a6a6922b55766cf,64f1dd41000000001f039444,4,09-01,413,229,112.0,3023.0,0.0370492887859741
5f508e2c0000000001004fbd,662657a10000000001005af7,9,04-22,485,224,274.0,3936.0,0.0696138211382113
5f508e2c0000000001004fbd,662657a10000000001005af7,9,04-22,485,223,274.0,3936.0,0.0696138211382113
5f76605c000000000100903d,6625e8af000000001c0063f2,6,04-22,59,27,248.0,3936.0,0.0630081300813008
553d20694fac631d6061b5da,66266292000000001c00627a,18,04-22,427,127,200.0,3936.0,0.0508130081300813
57c44f6582ec39102462d95d,6665be8b0000000006007da6,1,06-09,3,1,19.0,1662.0,0.0114320096269554
6118fda0000000002002f129,6607d21a000000001a0117f4,16,03-30,815,95,239.0,8672.0,0.0275599630996309
5806112c6a6a6922b55766cf,6644b2d4000000001e01b8ac,10,05-15,417,160,102.0,1487.0,0.0685944855413584
5806112c6a6a6922b55766cf,6644b2d4000000001e01b8ac,10,05-15,417,161,102.0,1487.0,0.0685944855413584
5e9a794c0000000001006165,65fa8d670000000014005edc,14,03-20,326,99,460.0,8672.0,0.0530442804428044
5c4781500000000011014557,6661b73e000000000d00f2c6,16,06-06,686,50,34.0,1662.0,0.0204572803850782
620c6fea000000000202187f,66239fbf0000000003023ca8,19,04-20,134,73,306.0,3936.0,0.0777439024390243
5e9a794c0000000001006165,65efe56b0000000012034250,2,03-12,2750,897,480.0,8672.0,0.055350553505535
620c6fea000000000202187f,64e887550000000003020754,7,08-25,192,110,72.0,2513.0,0.0286510147234381
620c6fea000000000202187f,64e887550000000003020754,7,08-25,192,110,72.0,2513.0,0.0286510147234381
59d8ab4f20e88f505304db50,6596711c0000000011033b08,18,01-04,748,25,262.0,4745.0,0.0552160168598524
5b7a55d4c2dad70001361f80,665d5b8300000000150113f8,6,06-03,1518,136,61.0,1662.0,0.0367027677496991
60db4d130000000020027fbd,6645f1c0000000001e02fad9,18,05-16,122,17,64.0,1487.0,0.0430396772024209
60db4d130000000020027fbd,6645f1c0000000001e02fad9,18,05-16,122,17,64.0,1487.0,0.0430396772024209
62a2bf88000000001b026e10,660a2675000000001b00c5f4,2,04-01,196,115,255.0,3936.0,0.0647865853658536
5e7658480000000001003b07,65ca03e60000000011006a25,11,02-12,1000,10,146.0,5853.0,0.0249444729198701
5c6b855d000000001203cfb1,65d48c7a0000000007026e09,7,02-20,793,247,227.0,5853.0,0.0387835298137707
5c8619ef000000001200ce8b,65a7c9f2000000002802e5d1,13,01-17,1483,427,175.0,4745.0,0.0368809272918862
5806112c6a6a6922b55766cf,65e850740000000003031883,15,03-06,1394,667,490.0,8672.0,0.0565036900369003
5806112c6a6a6922b55766cf,65e850740000000003031883,15,03-06,1394,667,490.0,8672.0,0.0565036900369003
586675b150c4b470a358f130,662612800000000001030364,7,04-22,904,207,184.0,3936.0,0.0467479674796747
59c45f1651783a6ea41a9e63,65febb5b000000000d00f108,3,03-23,65,10,372.0,8672.0,0.0428966789667896
5f508e2c0000000001004fbd,650fa95a000000001f036f6a,9,09-24,439,279,297.0,3023.0,0.0982467747270923
546a9583d6e4a974a7ee2261,6617c36b000000001a00f437,2,04-14,1000,10,255.0,3936.0,0.0647865853658536
5ae7edabe8ac2b399c298fad,663db644000000001e0365b9,18,05-10,522,73,64.0,1487.0,0.0430396772024209
625103ab0000000021024b6e,64b11402000000002303582e,9,07-15,2288,336,244.0,1905.0,0.1280839895013123
5adb2cd411be10440df6082b,663079de000000001e02fec3,7,04-30,194,98,184.0,3936.0,0.0467479674796747
60a626400000000001006e8f,6600506c000000001203428a,11,03-25,1552,367,106.0,8672.0,0.0122232472324723
589abaad5e87e707ae22ede1,64b90c02000000000800f9d0,9,07-20,2896,1206,244.0,1905.0,0.1280839895013123
59c45f1651783a6ea41a9e63,65cb51ba0000000007004864,3,02-13,356,78,194.0,5853.0,0.033145395523663
57c44f6582ec39102462d95d,66681b4a000000000d00c0a2,9,06-12,3,1,95.0,1662.0,0.0571600481347773
56f251ba84edcd43cfdf02bd,65f0266c0000000012036c03,2,03-13,90,31,480.0,8672.0,0.055350553505535
5806112c6a6a6922b55766cf,64f1dd41000000001f039444,10,09-01,413,229,153.0,3023.0,0.0506119748594111
5a10e811e8ac2b25d5d29951,663f8cef000000001e03a8a8,8,05-12,273,14,91.0,1487.0,0.0611970410221923
60a626400000000001006e8f,64e5c825000000000302194f,11,08-23,1948,391,78.0,2513.0,0.0310385992837246
5b1784e14eacab745ed575d1,64f314bd000000001f03fb74,4,09-02,768,227,112.0,3023.0,0.0370492887859741
5f508e2c0000000001004fbd,64fd394f000000001e028473,9,09-10,1098,768,297.0,3023.0,0.0982467747270923
5f508e2c0000000001004fbd,64fd394f000000001e028473,9,09-10,1098,768,297.0,3023.0,0.0982467747270923
5e5a82140000000001002551,64bbb4c3000000001201a294,17,07-22,947,433,182.0,1905.0,0.0955380577427821
5e5a82140000000001002551,64bbb4c3000000001201a294,17,07-22,947,433,182.0,1905.0,0.0955380577427821
5c4781500000000011014557,6559eb8f0000000032001822,16,01-10,696,73,166.0,4745.0,0.0349841938883034
5b1784e14eacab745ed575d1,648d3932000000001300000e,6,06-17,1009,552,61.0,1662.0,0.0367027677496991
5b7a55d4c2dad70001361f80,65dec63b000000000b00c3e4,6,02-28,180,33,424.0,5853.0,0.0724414830001708
5f26ccba000000000100a41e,64db36a7000000000b02a704,12,08-15,73,95,122.0,2513.0,0.0485475527258257
5a43b99911be100bd3d91f75,663c9aa4000000001e01bfe3,19,05-09,527,201,85.0,1487.0,0.0571620712844653
5eb786fd00000000010069ac,65d6bbb40000000007024b86,0,02-22,98,14,329.0,5853.0,0.0562104903468306
5b13bef4e8ac2b533d8abc6c,665c64c500000000160109af,9,06-02,25,1,95.0,1662.0,0.0571600481347773
5e9a794c0000000001006165,664b5762000000000c019b9c,14,05-20,108,36,56.0,1487.0,0.0376597175521183
62a2bf88000000001b026e10,662b1a5d000000001c009f77,2,04-26,49,20,255.0,3936.0,0.0647865853658536
5f76605c000000000100903d,65e5679e00000000030305b9,9,03-04,12789,6031,475.0,8672.0,0.0547739852398524
5f6f5a59000000000101ea55,6612a241000000001b008062,4,04-07,10,10,300.0,3936.0,0.0762195121951219
60cc909f000000002002bd9f,663df262000000001e02d07d,7,05-10,78,23,90.0,1487.0,0.0605245460659045
5eb786fd00000000010069ac,6653f9030000000005004f79,0,05-27,77,18,71.0,1487.0,0.0477471418964357
5eb786fd00000000010069ac,6653f9030000000005004f79,0,05-27,77,18,71.0,1487.0,0.0477471418964357
5622352082718c73b58fa2c8,6644a052000000001e025ec1,4,05-15,10,10,103.0,1487.0,0.0692669804976462
60a626400000000001006e8f,64eee6dd000000001e03d1da,11,08-30,1060,229,78.0,2513.0,0.0310385992837246
59ed82fde8ac2b64a2dd3099,663b65ac000000001e0264dd,6,05-08,21433,4647,47.0,1487.0,0.0316072629455279
5f01544f0000000001003041,65c0f7ce0000000001032e0d,8,02-19,1000,10,132.0,5853.0,0.0225525371604305
5e9a794c0000000001006165,663cc8ec000000001e027da6,14,05-09,2185,591,56.0,1487.0,0.0376597175521183
5a43b99911be100bd3d91f75,6655d3d0000000001303f26c,7,05-28,10,10,90.0,1487.0,0.0605245460659045
5f76605c000000000100903d,65f6db3f0000000012034af2,9,03-17,1890,796,475.0,8672.0,0.0547739852398524
5b33b9d36b58b7503db3f42a,662b26aa000000001c00b9cc,9,04-26,127,71,274.0,3936.0,0.0696138211382113
620c6fea000000000202187f,64c246a90000000010031293,19,07-27,801,538,113.0,1905.0,0.0593175853018372
5e5a82140000000001002551,651557fe000000002202b7c0,17,09-29,211,77,292.0,3023.0,0.0965927886205755
5e5a82140000000001002551,651557fe000000002202b7c0,17,09-29,211,77,292.0,3023.0,0.0965927886205755
5e5a82140000000001002551,651557fe000000002202b7c0,17,09-29,211,77,292.0,3023.0,0.0965927886205755
585f34c65e87e77762b68116,64a7f76e0000000031008664,4,07-07,369,140,80.0,1905.0,0.0419947506561679
5806112c6a6a6922b55766cf,6644b2d4000000001e01b8ac,10,05-15,417,160,102.0,1487.0,0.0685944855413584
5806112c6a6a6922b55766cf,6644b2d4000000001e01b8ac,10,05-15,417,161,102.0,1487.0,0.0685944855413584
6118fda0000000002002f129,65feb9ab000000000d00cebf,16,03-23,2477,304,239.0,8672.0,0.0275599630996309
56f251ba84edcd43cfdf02bd,6628f5e7000000001c00705a,9,04-24,130,58,274.0,3936.0,0.0696138211382113
5f26ccba000000000100a41e,66543953000000000f00d65d,15,05-27,37,39,37.0,1487.0,0.0248823133826496
5f76605c000000000100903d,66659cb9000000001303fb18,10,06-09,10,10,131.0,1662.0,0.0788206979542719
583ad5e182ec391d786dc0ae,6628fb9c000000000d032ebc,7,04-24,832,301,184.0,3936.0,0.0467479674796747
583ad5e182ec391d786dc0ae,6628fb9c000000000d032ebc,7,04-24,832,301,184.0,3936.0,0.0467479674796747
62a2bf88000000001b026e10,6613606d000000001b010d4f,1,04-08,644,203,138.0,3936.0,0.0350609756097561
5f76605c000000000100903d,65c8b7250000000011002f63,2,02-11,178,73,379.0,5853.0,0.0647531180591149
5c6b855d000000001203cfb1,662e2d590000000001031efd,17,04-28,98,27,216.0,3936.0,0.0548780487804878
5c6b855d000000001203cfb1,662e2d590000000001031efd,17,04-28,98,26,216.0,3936.0,0.0548780487804878
5b1784e14eacab745ed575d1,65b6394f000000001003c8d9,6,01-28,673,146,279.0,4745.0,0.0587987355110642
5a90ffbb4eacab63db46b5d2,666ac9ee0000000006007a4e,2,06-13,213,66,91.0,1662.0,0.0547533092659446
5e9a794c0000000001006165,65a7b6f2000000002802a815,14,01-17,1083,316,204.0,4745.0,0.0429926238145416
5adb2cd411be10440df6082b,64edef0d000000001e00eeea,2,08-29,144,74,100.0,2513.0,0.0397930760047751
5b213b88e8ac2b7fb64ab930,6617ad26000000001b00d54d,17,04-11,44,11,216.0,3936.0,0.0548780487804878
5b213b88e8ac2b7fb64ab930,6617ad26000000001b00d54d,17,04-11,44,11,216.0,3936.0,0.0548780487804878
5e9a794c0000000001006165,65f95c4a0000000012037b1e,14,03-19,2767,897,460.0,8672.0,0.0530442804428044
5e5a82140000000001002551,65f95d31000000001400786e,17,03-22,713,232,487.0,8672.0,0.0561577490774907
5e5a82140000000001002551,65f95d31000000001400786e,17,03-22,713,232,487.0,8672.0,0.0561577490774907
5e5a82140000000001002551,65f95d31000000001400786e,17,03-22,713,232,487.0,8672.0,0.0561577490774907
5a90ffbb4eacab63db46b5d2,66554b1b0000000016010cf6,2,05-28,225,55,85.0,1487.0,0.0571620712844653
56f251ba84edcd43cfdf02bd,6655b14a00000000150122c3,4,05-28,194,97,103.0,1487.0,0.0692669804976462
589abaad5e87e707ae22ede1,64aa6c98000000001e019323,9,07-09,2483,1445,244.0,1905.0,0.1280839895013123
5f26ccba000000000100a41e,65e68be7000000000b00d5c3,5,03-05,65,56,276.0,8672.0,0.0318265682656826
5f76605c000000000100903d,661a7433000000001b00d79b,19,04-13,754,351,306.0,3936.0,0.0777439024390243
5b7a55d4c2dad70001361f80,660e213f000000001b00f5f5,19,04-04,1000,10,306.0,3936.0,0.0777439024390243
5a0b08434eacab5774bde2a0,6641d5ce000000001e03434f,18,05-15,31,17,64.0,1487.0,0.0430396772024209
52fa842db4c4d608959feb9f,664ca4d10000000015008d31,7,05-21,688,211,90.0,1487.0,0.0605245460659045
57c44f6582ec39102462d95d,666444c9000000000d00ecc0,9,06-09,4,1,95.0,1662.0,0.0571600481347773
62a2bf88000000001b026e10,663302e6000000001e0270d0,2,05-02,10,10,85.0,1487.0,0.0571620712844653
5f26ccba000000000100a41e,66611454000000000f00e6c7,12,06-06,104,141,86.0,1662.0,0.0517448856799037
5b34a5b3e8ac2b4fd24c16fc,6651b5d30000000005007b50,17,05-25,42,9,146.0,1487.0,0.0981842636180228
5622352082718c73b58fa2c8,6649ded9000000001303e744,19,05-19,10,10,85.0,1487.0,0.0571620712844653
5484f7bed6e4a928195420ec,6493f45e0000000013032554,8,06-22,201,18,82.0,1662.0,0.049338146811071
620c6fea000000000202187f,64d767470000000012018eed,19,08-12,882,467,131.0,2513.0,0.0521289295662554
5806112c6a6a6922b55766cf,664e0875000000001303ec04,10,05-22,175,58,102.0,1487.0,0.0685944855413584
5806112c6a6a6922b55766cf,664e0875000000001303ec04,10,05-22,175,58,102.0,1487.0,0.0685944855413584
5adb2cd411be10440df6082b,64d62fac000000000a01a130,2,08-11,379,190,100.0,2513.0,0.0397930760047751
5a90ffbb4eacab63db46b5d2,661549f5000000001a017b2f,6,04-09,178,35,248.0,3936.0,0.0630081300813008
557145655894461bcb42d8a6,659688d50000000011030a1a,4,01-08,331,57,384.0,4745.0,0.0809272918861959
620c6fea000000000202187f,65e6f0050000000004003cef,19,03-05,313,202,502.0,8672.0,0.0578874538745387
5e9a794c0000000001006165,65950258000000000f031fdb,14,01-03,83,39,204.0,4745.0,0.0429926238145416
5adb2cd411be10440df6082b,648b0373000000001303dd03,2,06-15,598,317,91.0,1662.0,0.0547533092659446
623d30e80000000021022a71,64bdf7b7000000001201cda2,4,07-24,954,500,80.0,1905.0,0.0419947506561679
60a626400000000001006e8f,65dc20b8000000000b00e470,11,02-26,883,144,146.0,5853.0,0.0249444729198701
5adb2cd411be10440df6082b,64d0df5d000000000c034fb8,5,08-07,541,290,68.0,2513.0,0.0270592916832471
59e9fca411be10429dbbecef,6644a324000000001e02e14c,6,05-15,294,106,47.0,1487.0,0.0316072629455279
5b33b9d36b58b7503db3f42a,6608ca03000000000401aa36,3,03-31,129,5,372.0,8672.0,0.0428966789667896
5c12024e51783a1d10e9346b,65d36e76000000000b01930f,11,02-19,345,42,146.0,5853.0,0.0249444729198701
606dae630000000001005ee7,65dda6a70000000007026d58,7,02-27,258,126,227.0,5853.0,0.0387835298137707
5b796dd42cc31d000163d00a,6645ff90000000001e0390a5,18,05-16,450,173,64.0,1487.0,0.0430396772024209
625103ab0000000021024b6e,649e51af000000001300b679,2,06-30,7251,1109,91.0,1662.0,0.0547533092659446
5f76605c000000000100903d,65eafdd4000000000b02034b,19,03-08,189,69,502.0,8672.0,0.0578874538745387
5a90ffbb4eacab63db46b5d2,662a6c42000000000103216e,6,04-25,10,5,248.0,3936.0,0.0630081300813008
5a43b99911be100bd3d91f75,66618d61000000001303da09,19,06-06,811,349,89.0,1662.0,0.0535499398315282
5a43b99911be100bd3d91f75,66618d61000000001303da09,19,06-06,10,10,89.0,1662.0,0.0535499398315282
59c45f1651783a6ea41a9e63,66500b930000000005004b3d,3,05-24,1000,10,47.0,1487.0,0.0316072629455279
59c45f1651783a6ea41a9e63,66500b930000000005004b3d,3,05-24,1172,942,47.0,1487.0,0.0316072629455279
60a626400000000001006e8f,649addf100000000270280e4,11,06-27,1000,10,119.0,1662.0,0.0716004813477737
60cc909f000000002002bd9f,663c9fb8000000001e02d5ec,7,05-09,37,14,90.0,1487.0,0.0605245460659045
5e9a794c0000000001006165,663e343d000000001e01d9c8,14,05-10,55,12,56.0,1487.0,0.0376597175521183
5e5a82140000000001002551,65e6ff6a000000000600f3b7,17,03-05,545,159,487.0,8672.0,0.0561577490774907
5e5a82140000000001002551,65e6ff6a000000000600f3b7,17,03-05,10,10,487.0,8672.0,0.0561577490774907
5e5a82140000000001002551,65e6ff6a000000000600f3b7,17,03-05,545,159,487.0,8672.0,0.0561577490774907
5e5a82140000000001002551,65e6ff6a000000000600f3b7,17,03-05,10,10,487.0,8672.0,0.0561577490774907
5aedf60611be1071669005ea,662c8e5a000000000401be17,6,04-27,96,6,248.0,3936.0,0.0630081300813008
5622352082718c73b58fa2c8,66434808000000001e021703,2,05-14,2035,842,85.0,1487.0,0.0571620712844653
620c6fea000000000202187f,650433e500000000200039bb,7,09-15,351,210,76.0,3023.0,0.0251405888190539
620c6fea000000000202187f,650433e500000000200039bb,7,09-15,351,210,76.0,3023.0,0.0251405888190539
620c6fea000000000202187f,65b8cfd7000000002c0167b4,19,01-30,2992,1895,233.0,4745.0,0.049104320337197
60e91c90000000000100550c,6605723a0000000014007296,0,03-28,77,13,548.0,8672.0,0.0631918819188191
60e91c90000000000100550c,65d4b402000000000b014553,15,02-20,87,24,313.0,5853.0,0.0534768494788997
5e5a82140000000001002551,65ddb440000000000b0160ac,1,02-27,1459,725,230.0,5853.0,0.0392960874765077
5e5a82140000000001002551,65ddb440000000000b0160ac,1,02-27,1459,725,230.0,5853.0,0.0392960874765077
5e5a82140000000001002551,65ddb440000000000b0160ac,1,02-27,1000,10,230.0,5853.0,0.0392960874765077
5e5a82140000000001002551,65ddb440000000000b0160ac,1,02-27,1459,725,230.0,5853.0,0.0392960874765077
5e5a82140000000001002551,65ddb440000000000b0160ac,1,02-27,1459,725,230.0,5853.0,0.0392960874765077
62a2bf88000000001b026e10,65fba4a4000000001203628e,2,03-21,43,19,480.0,8672.0,0.055350553505535
583ad5e182ec391d786dc0ae,65f2ff2c0000000013027432,18,03-14,228,48,545.0,8672.0,0.0628459409594096
5d74d75f0000000001005a3d,65c21b360000000008022919,2,02-06,598,74,379.0,5853.0,0.0647531180591149
546a9583d6e4a974a7ee2261,663ef922000000001e03629b,2,05-12,1033,453,85.0,1487.0,0.0571620712844653
5ba5164dabaa330001343d3d,65c5db9e000000000a030a4a,6,02-09,2178,137,424.0,5853.0,0.0724414830001708
5c6b855d000000001203cfb1,65c0c6e4000000002c03a9ed,18,02-05,91,28,330.0,5853.0,0.0563813429010763
5e9a794c0000000001006165,659960570000000013037185,14,01-06,6321,1760,204.0,4745.0,0.0429926238145416
5a64c0eb11be1073e8af1783,65ae2fe8000000001003fdf6,4,01-22,1352,459,384.0,4745.0,0.0809272918861959
5bff629951783a4c04d3cb3a,665453b8000000001303c0f7,13,05-27,6007,2054,63.0,1487.0,0.0423671822461331
60a626400000000001006e8f,661f8908000000001c0049e0,11,04-17,1473,281,97.0,3936.0,0.0246443089430894
5e5a82140000000001002551,647dd9f200000000130163ef,9,06-05,3779,2051,95.0,1662.0,0.0571600481347773
5b7a55d4c2dad70001361f80,660410e6000000001400669b,19,03-28,1000,10,502.0,8672.0,0.0578874538745387
5f4b7bc800000000010038e3,649fd2a9000000001303ebbb,17,07-01,146,36,182.0,1905.0,0.0955380577427821
599254975e87e71a3c28178b,65113d4d000000001e023365,18,09-25,114,49,229.0,3023.0,0.0757525636784651
5a43b99911be100bd3d91f75,665a399b000000001500ae61,7,06-01,484,203,84.0,1662.0,0.0505415162454873
6118fda0000000002002f129,65ffa139000000001203d1c7,16,03-24,1569,229,239.0,8672.0,0.0275599630996309
585fad3b6a6a6904516d5795,662f68a5000000001e03bbdf,18,04-29,120,25,200.0,3936.0,0.0508130081300813
5e9a794c0000000001006165,65e7e775000000000b0233de,14,03-06,1765,587,460.0,8672.0,0.0530442804428044
5f26ccba000000000100a41e,659f9ae3000000000f012764,5,01-11,125,159,122.0,4745.0,0.0257112750263435
5da54ceb0000000001007d26,666ae2f7000000001d01921d,18,06-13,1077,265,47.0,1662.0,0.0282791817087845
5f508e2c0000000001004fbd,66223c04000000000100437a,4,04-19,2961,1542,300.0,3936.0,0.0762195121951219
5f508e2c0000000001004fbd,66223c04000000000100437a,4,04-19,3076,1610,300.0,3936.0,0.0762195121951219
5a90ffbb4eacab63db46b5d2,66554b1b0000000016010cf6,2,05-28,225,55,85.0,1487.0,0.0571620712844653
5cb955be000000001103677c,65d75141000000000b0176cf,10,02-22,1000,10,253.0,5853.0,0.0432256962241585
60a626400000000001006e8f,65057f3500000000130371e8,8,09-16,10,10,156.0,3023.0,0.0516043665233212
5adb2cd411be10440df6082b,64dce509000000000800fa61,2,08-16,700,495,100.0,2513.0,0.0397930760047751
5e9a794c0000000001006165,663861f5000000001e02c466,14,05-06,393,115,56.0,1487.0,0.0376597175521183
586675b150c4b470a358f130,6613d9a0000000001a00dbe8,1,04-08,297,87,138.0,3936.0,0.0350609756097561
5a5c963ee8ac2b17d7bee4ba,64d1e6ae0000000012019efa,4,08-08,64,10,92.0,2513.0,0.0366096299243931
63b587c90000000026005571,665daa9c0000000005005979,2,06-03,106,34,91.0,1662.0,0.0547533092659446
5a0b08434eacab5774bde2a0,65f40dd9000000000d00d4bf,4,03-15,21,12,775.0,8672.0,0.0893680811808118
5e22c3c400000000010035cd,66100212000000001b00d4ed,19,04-05,170,22,306.0,3936.0,0.0777439024390243
5e22c3c400000000010035cd,66100212000000001b00d4ed,19,04-05,10,10,306.0,3936.0,0.0777439024390243
60a626400000000001006e8f,64f980fc000000001f03a051,11,09-07,10,10,91.0,3023.0,0.030102547138604
620c6fea000000000202187f,648d93c40000000013033cac,2,06-17,10,10,91.0,1662.0,0.0547533092659446
62a2bf88000000001b026e10,66442776000000001e021933,19,05-15,209,78,85.0,1487.0,0.0571620712844653
623d30e80000000021022a71,662c78f4000000000100664b,10,04-27,556,287,200.0,3936.0,0.0508130081300813
60e91c90000000000100550c,660c09b4000000001b00c917,0,04-02,267,74,262.0,3936.0,0.0665650406504065
546a9583d6e4a974a7ee2261,661bc1b5000000001a01320b,18,04-18,324,29,200.0,3936.0,0.0508130081300813
5caa38950000000017011f30,66173c84000000001b00b073,6,04-11,119,12,248.0,3936.0,0.0630081300813008
5adb2cd411be10440df6082b,6491bed2000000001402616a,18,06-20,1000,10,47.0,1662.0,0.0282791817087845
60a626400000000001006e8f,64ac13a70000000016026c97,11,07-10,1万,1000,89.0,1905.0,0.0467191601049868
60e91c90000000000100550c,65cc2bb2000000000b00f854,15,02-14,10,10,313.0,5853.0,0.0534768494788997
5a99145fe8ac2b34ff04eedb,65e5d0e5000000000102a5d7,9,03-04,1390,686,475.0,8672.0,0.0547739852398524
5a64c0eb11be1073e8af1783,64ae98a6000000002301d297,13,07-12,457,164,87.0,1905.0,0.0456692913385826
5c8619ef000000001200ce8b,65ba3f3b0000000002013b01,13,01-31,1555,372,175.0,4745.0,0.0368809272918862
5e22c3c400000000010035cd,647eae6100000000120328d8,18,06-07,3229,602,47.0,1662.0,0.0282791817087845
5e9a794c0000000001006165,663af126000000001e02e80e,14,05-08,728,254,56.0,1487.0,0.0376597175521183
5caa38950000000017011f30,6482ea1400000000130092d7,6,06-09,1000,10,61.0,1662.0,0.0367027677496991
5c4781500000000011014557,66605fbc000000000d00d9d8,16,06-05,2113,250,34.0,1662.0,0.0204572803850782
613f0c7e000000000201fbc9,65b7a51d000000000702bc3b,6,03-29,637,307,579.0,8672.0,0.0667666051660516
5e22c3c400000000010035cd,659132840000000013036228,19,01-01,8629,1359,233.0,4745.0,0.049104320337197
5e22c3c400000000010035cd,659132840000000013036228,19,01-01,8609,1356,233.0,4745.0,0.049104320337197
5a64c0eb11be1073e8af1783,6617b8b4000000000401bd06,4,04-11,990,233,300.0,3936.0,0.0762195121951219
5c8619ef000000001200ce8b,65eda9cc0000000012037f81,4,03-10,712,196,775.0,8672.0,0.0893680811808118
620c6fea000000000202187f,64e7425800000000100313ac,19,08-24,840,522,131.0,2513.0,0.0521289295662554
620c6fea000000000202187f,64e7425800000000100313ac,19,08-24,840,522,131.0,2513.0,0.0521289295662554
5a90ffbb4eacab63db46b5d2,661e680f00000000010337cb,6,04-16,54,11,248.0,3936.0,0.0630081300813008
5484f7bed6e4a928195420ec,64ad58a00000000034014b7e,8,07-13,324,12,84.0,1905.0,0.0440944881889763
5a43b99911be100bd3d91f75,6662e938000000000c018dc2,7,06-07,10,10,84.0,1662.0,0.0505415162454873
5a43b99911be100bd3d91f75,6662e938000000000c018dc2,7,06-07,870,380,84.0,1662.0,0.0505415162454873
60db4d130000000020027fbd,665e894a000000000c018461,8,06-04,541,187,82.0,1662.0,0.049338146811071
60db4d130000000020027fbd,665e894a000000000c018461,8,06-04,541,188,82.0,1662.0,0.049338146811071
60e91c90000000000100550c,6637a0d9000000001e0231a8,0,05-05,125,34,71.0,1487.0,0.0477471418964357
5b082e924eacab7802527d24,64db7ba2000000000a01ac52,15,09-13,147,4,42.0,3023.0,0.0138934832947403
60a626400000000001006e8f,64b67e95000000001a010d4c,11,07-18,6690,982,89.0,1905.0,0.0467191601049868
633719b8000000001901e578,64c0e250000000000b02823d,4,07-26,765,236,80.0,1905.0,0.0419947506561679
5f508e2c0000000001004fbd,6634ebbd000000001e034d53,9,05-03,56,14,92.0,1487.0,0.0618695359784801
5f508e2c0000000001004fbd,6634ebbd000000001e034d53,9,05-03,58,14,92.0,1487.0,0.0618695359784801
5e11f6f20000000001002527,66082c5f000000001b012177,18,04-02,432,140,200.0,3936.0,0.0508130081300813
62a2bf88000000001b026e10,65fba4a4000000001203628e,7,03-21,43,19,405.0,8672.0,0.0467020295202952
620c6fea000000000202187f,64ce266d000000000a018396,7,08-05,822,560,72.0,2513.0,0.0286510147234381
5b1784e14eacab745ed575d1,65a664b70000000029014f54,19,01-16,1301,248,233.0,4745.0,0.049104320337197
5adb2cd411be10440df6082b,64a0bd8c0000000027002d33,2,07-02,1032,536,125.0,1905.0,0.0656167979002624
5a90ffbb4eacab63db46b5d2,66114d1a000000001a010017,19,04-06,89,12,306.0,3936.0,0.0777439024390243
5b1784e14eacab745ed575d1,65b0bd06000000001100ddba,9,01-29,383,91,345.0,4745.0,0.0727081138040042
5a0b08434eacab5774bde2a0,66069974000000001a0137ef,18,03-29,12,4,545.0,8672.0,0.0628459409594096
557145655894461bcb42d8a6,65f5678e00000000120230db,6,04-08,229,46,248.0,3936.0,0.0630081300813008
57c44f6582ec39102462d95d,6669a1430000000006007793,9,06-13,2,0,95.0,1662.0,0.0571600481347773
5aedf60611be1071669005ea,664d86bd000000001601014c,6,05-22,10,10,47.0,1487.0,0.0316072629455279
5a43b99911be100bd3d91f75,66489df4000000000f00c60b,7,05-18,1218,512,90.0,1487.0,0.0605245460659045
5a99145fe8ac2b34ff04eedb,65a52b4e000000001d0350cb,4,01-15,483,186,384.0,4745.0,0.0809272918861959
583ad5e182ec391d786dc0ae,65a681f50000000029012281,1,01-16,784,296,248.0,4745.0,0.0522655426765015
583ad5e182ec391d786dc0ae,65a681f50000000029012281,1,01-16,784,296,248.0,4745.0,0.0522655426765015
5f01544f0000000001003041,66262ffb00000000030210e2,8,04-22,131,23,120.0,3936.0,0.0304878048780487
620c6fea000000000202187f,65f030ce00000000130272f3,7,03-12,525,288,405.0,8672.0,0.0467020295202952
5b1784e14eacab745ed575d1,64aa97e1000000003102df06,19,07-09,396,108,113.0,1905.0,0.0593175853018372
60a626400000000001006e8f,650b071b000000001402539e,11,09-20,1732,295,91.0,3023.0,0.030102547138604
61a11e3b0000000010007341,66421297000000001e025d4c,18,05-13,316,63,64.0,1487.0,0.0430396772024209
62a2bf88000000001b026e10,659a179a000000000f01eddb,2,01-07,33,9,296.0,4745.0,0.062381454162276
5b7a55d4c2dad70001361f80,662a20e0000000001c00a924,6,04-25,7879,959,248.0,3936.0,0.0630081300813008
5e9a794c0000000001006165,6650760c000000000f00cd21,14,05-24,986,380,56.0,1487.0,0.0376597175521183
5e9a794c0000000001006165,65b0f1de0000000011010f28,14,01-24,10222,3301,204.0,4745.0,0.0429926238145416
59c45f1651783a6ea41a9e63,665557b5000000001401bf01,3,05-28,1396,743,47.0,1487.0,0.0316072629455279
59c45f1651783a6ea41a9e63,665557b5000000001401bf01,3,05-28,1396,743,47.0,1487.0,0.0316072629455279
5806112c6a6a6922b55766cf,6638e160000000001e020c68,10,05-06,206,59,102.0,1487.0,0.0685944855413584
5806112c6a6a6922b55766cf,6638e160000000001e020c68,10,05-06,10,10,102.0,1487.0,0.0685944855413584
5bff629951783a4c04d3cb3a,6632d44f000000001e01ee54,15,05-02,2764,366,37.0,1487.0,0.0248823133826496
